customerID,Contract,tenure,MonthlyCharges,TechSupport,OnlineSecurity,churn_probability,risk_segment
8317-BVKSO,Month-to-month,14,20.05,No internet service,No internet service,0.1607501115952638,Low risk
0310-VQXAM,Month-to-month,9,19.85,No internet service,No internet service,0.16068470741208307,Low risk
5678-VFNEQ,One year,71,104.1,No,Yes,0.16062211385575517,Low risk
3642-GKTCT,One year,61,115.1,Yes,Yes,0.1605677159744309,Low risk
8644-XYTSV,Month-to-month,42,40.15,No,Yes,0.1605132138013936,Low risk
1502-XFCVR,One year,58,106.45,No,Yes,0.16034182561996999,Low risk
7013-PSXHK,One year,40,80.75,Yes,No,0.16026332613217972,Low risk
3982-DQLUS,Month-to-month,65,85.75,No,Yes,0.16025072286040395,Low risk
5740-YHGTW,Month-to-month,70,97.55,No,Yes,0.16004008801349678,Low risk
4541-RMRLG,Month-to-month,7,19.25,No internet service,No internet service,0.16000828712895315,Low risk
5995-OIGLP,Month-to-month,12,56.65,Yes,Yes,0.1599863726838531,Low risk
2748-MYRVK,One year,63,99.9,No,No,0.15993379987074424,Low risk
9036-CSKBW,One year,51,107.45,No,Yes,0.1598536594728835,Low risk
2851-MMUTZ,Month-to-month,27,56.15,Yes,No,0.15979488931866853,Low risk
2696-ECXKC,One year,55,100.9,No,Yes,0.15948965395437067,Low risk
7516-GMHUV,Two year,50,105.05,No,Yes,0.15941554110669337,Low risk
7789-CRUVC,Month-to-month,61,94.2,Yes,Yes,0.15937390884185687,Low risk
1140-UKVZG,Month-to-month,17,24.8,No internet service,No internet service,0.15903672308661596,Low risk
0002-ORFBO,One year,9,65.6,Yes,No,0.15884472024466312,Low risk
9651-GTSAQ,One year,53,106.1,No,Yes,0.15866263330477157,Low risk
8319-QBEHW,One year,26,39.95,No,No,0.15849569837793892,Low risk
5945-AZYHT,One year,71,109.6,No,Yes,0.1583250893892486,Low risk
5197-PYEPU,One year,42,94.45,No,Yes,0.15830109010410293,Low risk
1810-BOHSY,One year,51,96.4,No,Yes,0.15792370634257213,Low risk
8148-BPLZQ,Month-to-month,34,49.8,No,No,0.15784153491862302,Low risk
2332-EFBJY,Month-to-month,16,19.7,No internet service,No internet service,0.1576465099992507,Low risk
4422-QVIJA,Month-to-month,35,50.15,No,No,0.15762656491171023,Low risk
7361-YPXFS,Month-to-month,28,64.45,Yes,No,0.15762385144517252,Low risk
0305-SQECB,One year,11,36.05,Yes,Yes,0.15710075708444782,Low risk
5285-MVEHD,One year,56,105.6,No,Yes,0.15705040804738826,Low risk
9496-IVVRP,Month-to-month,11,51.0,No,Yes,0.15703417997732347,Low risk
1950-KSVVJ,One year,45,113.3,Yes,Yes,0.15680376779549457,Low risk
4277-UDIEF,Month-to-month,24,81.0,Yes,Yes,0.15677440142066165,Low risk
4946-EDSEW,Month-to-month,11,19.25,No internet service,No internet service,0.15671280936553766,Low risk
0523-VNGTF,Month-to-month,52,50.5,Yes,No,0.15668889187119014,Low risk
0620-XEFWH,Month-to-month,4,18.85,No internet service,No internet service,0.15656288037609864,Low risk
5469-CTCWN,One year,61,106.0,No,Yes,0.15652204625789898,Low risk
1545-ACTAS,One year,48,99.7,No,Yes,0.15643907539248425,Low risk
3164-YAXFY,Month-to-month,57,53.75,No,Yes,0.15637176594416913,Low risk
3675-EQOZA,Month-to-month,5,20.65,No internet service,No internet service,0.1562849221525557,Low risk
9475-NNDGC,One year,71,113.15,Yes,No,0.15617217233375785,Low risk
1376-HHBDV,Month-to-month,30,48.8,No,Yes,0.15583380918838038,Low risk
0580-PIQHM,One year,41,101.6,No,Yes,0.15566092446701593,Low risk
5376-PCKNB,One year,72,104.45,No,No,0.1555048019381404,Low risk
5315-CKEQK,One year,28,51.0,No,No,0.15550112024734497,Low risk
4455-BFSPD,One year,61,101.15,Yes,No,0.1552196417862692,Low risk
9798-DRYDS,One year,17,61.95,Yes,No,0.15509754315384403,Low risk
9294-TDIPC,Month-to-month,5,20.2,No internet service,No internet service,0.1549431863426775,Low risk
5913-INRQV,One year,34,90.15,Yes,Yes,0.15439870098390004,Low risk
8851-RAGOV,Month-to-month,25,71.05,Yes,Yes,0.1543690478086091,Low risk
6907-CQGPN,Month-to-month,29,34.3,Yes,No,0.15436089770756214,Low risk
2931-XIQBR,One year,50,103.05,Yes,No,0.15433189060391234,Low risk
1409-PHXTF,Two year,54,110.45,Yes,No,0.15397357391726121,Low risk
5863-OOKCL,Month-to-month,10,18.85,No internet service,No internet service,0.15375966754769893,Low risk
3865-ZYKAD,Month-to-month,69,84.9,No,Yes,0.1536775324846145,Low risk
8166-ORCHU,One year,33,93.55,Yes,Yes,0.15364890362286818,Low risk
3199-NPKCN,One year,67,111.25,Yes,Yes,0.15359108404241878,Low risk
2452-SNHFZ,Month-to-month,47,75.45,No,Yes,0.15342301992318538,Low risk
6563-VNPMN,Month-to-month,45,85.7,Yes,Yes,0.1533191746327155,Low risk
1017-FBQMM,One year,62,106.05,Yes,No,0.15327582417023858,Low risk
3948-XHGNA,Month-to-month,24,49.55,No,Yes,0.15325934617325804,Low risk
9402-CXWPL,One year,70,98.9,No,No,0.15324643688118275,Low risk
3316-UWXUY,Month-to-month,50,93.5,Yes,Yes,0.15324282743894113,Low risk
9058-HRZSV,Month-to-month,65,94.4,No,Yes,0.15315829355746044,Low risk
6769-DCQLI,One year,52,105.0,Yes,No,0.1530566449577239,Low risk
8849-GYOKR,One year,54,106.55,No,Yes,0.1530292249508105,Low risk
5198-HQAEN,One year,35,89.7,Yes,No,0.15295072440913443,Low risk
2560-PPCHE,One year,65,105.05,Yes,No,0.15288318225061576,Low risk
6505-OZNPG,Two year,6,63.4,Yes,Yes,0.1527727031238096,Low risk
3638-DIMPH,One year,13,43.8,No,No,0.15247216110299006,Low risk
9844-FELAJ,One year,70,107.9,Yes,No,0.15236798520888933,Low risk
4926-UMJZD,Month-to-month,31,49.2,Yes,No,0.1522756279091953,Low risk
2234-XADUH,One year,72,103.2,No,No,0.15220081577084768,Low risk
7824-PANSQ,Month-to-month,58,80.65,Yes,No,0.15199204335034994,Low risk
4797-MIWUM,Month-to-month,7,20.25,No internet service,No internet service,0.1519804997577154,Low risk
0484-FFVBJ,One year,32,64.85,No,No,0.15185717333242008,Low risk
3272-VUHPV,Month-to-month,8,56.3,Yes,No,0.15184164743908318,Low risk
1257-SXUXQ,Month-to-month,5,19.45,No internet service,No internet service,0.15135540052470411,Low risk
5966-EMAZU,One year,64,108.5,Yes,Yes,0.1513145517815145,Low risk
2402-TAIRZ,One year,37,80.05,No,No,0.1512792247729718,Low risk
4710-NKCAW,Month-to-month,5,64.4,Yes,Yes,0.1512785145739245,Low risk
0595-ITUDF,Month-to-month,64,91.8,No,Yes,0.15110129428342906,Low risk
8910-ICHIU,One year,46,95.65,No,Yes,0.15095456018410067,Low risk
0621-JFHOL,Two year,10,29.6,Yes,No,0.15068384243969488,Low risk
8905-IAZPF,One year,69,95.65,No,No,0.15054051588576742,Low risk
6164-HXUGH,Month-to-month,6,19.85,No internet service,No internet service,0.15048020614792856,Low risk
2750-BJLSB,One year,47,103.7,Yes,Yes,0.150470614121718,Low risk
6733-LRIZX,Two year,35,108.95,Yes,Yes,0.15045934245567696,Low risk
9501-UKKNL,Month-to-month,59,51.7,Yes,No,0.15023899186626535,Low risk
4023-RTIQM,One year,31,50.4,No,Yes,0.15016848653950127,Low risk
8053-WWDRO,Month-to-month,6,19.5,No internet service,No internet service,0.15001882646843637,Low risk
3077-RSNTJ,Month-to-month,6,19.7,No internet service,No internet service,0.14983947417236004,Low risk
8496-DMZUK,One year,30,90.4,No,Yes,0.1497932859907847,Low risk
1573-LGXBA,One year,57,97.55,No,No,0.1497886484937145,Low risk
3275-RHRNE,One year,28,60.0,Yes,No,0.14946506621943398,Low risk
4701-MLJPN,Month-to-month,31,55.25,Yes,No,0.14931904630691373,Low risk
8769-KKTPH,One year,63,99.65,No,Yes,0.14929115266109355,Low risk
6156-UZDLF,One year,26,87.15,Yes,Yes,0.1492818764770215,Low risk
9932-WBWIK,Month-to-month,11,20.35,No internet service,No internet service,0.14925703959634443,Low risk
7787-BNTZM,Month-to-month,6,20.15,No internet service,No internet service,0.14905346866122396,Low risk
3680-CTHUH,One year,60,116.6,Yes,Yes,0.1489030324216843,Low risk
3752-CQSJI,Month-to-month,13,20.45,No internet service,No internet service,0.1488202240045339,Low risk
5766-XQXMQ,Month-to-month,29,68.85,No,Yes,0.14872373796432187,Low risk
2371-JUNGC,Month-to-month,11,20.25,No internet service,No internet service,0.14871719292689148,Low risk
1237-WIYYZ,Month-to-month,18,19.55,No internet service,No internet service,0.14854967606188285,Low risk
5640-CAXOA,One year,30,40.35,Yes,No,0.14854220620984337,Low risk
7266-GSSJX,Month-to-month,11,20.45,No internet service,No internet service,0.14836493435173712,Low risk
3523-QRQLL,One year,22,69.5,No,No,0.1483224811239627,Low risk
4644-PIZRT,One year,17,70.35,No,Yes,0.14823242191062241,Low risk
1539-LNKHM,Month-to-month,12,20.4,No internet service,No internet service,0.14798760289403873,Low risk
2758-RNWXS,One year,35,89.2,Yes,Yes,0.14780317789229522,Low risk
4701-AHWMW,Month-to-month,55,54.55,Yes,No,0.1477001075949216,Low risk
1345-GKDZZ,Month-to-month,6,19.55,No internet service,No internet service,0.14759502415553563,Low risk
7623-HKYRK,Month-to-month,6,19.7,No internet service,No internet service,0.14745650692661905,Low risk
3126-WQMGH,Month-to-month,49,52.15,No,No,0.14736911773550615,Low risk
3012-VFFMN,Month-to-month,7,20.65,No internet service,No internet service,0.14728752038941736,Low risk
2237-ZFSMY,One year,39,95.55,Yes,Yes,0.14715061783416347,Low risk
2659-VXMWZ,One year,67,111.3,No,Yes,0.14712246252979277,Low risk
6838-HVLXG,Month-to-month,12,20.3,No internet service,No internet service,0.14702411093096696,Low risk
4719-UMSIY,Month-to-month,6,19.65,No internet service,No internet service,0.14694855301195275,Low risk
3506-LCJDC,Month-to-month,1,19.95,No internet service,No internet service,0.14694468937631147,Low risk
2242-MFOTG,One year,33,80.1,No,Yes,0.1469259167541768,Low risk
6475-VHUIZ,Month-to-month,23,54.25,Yes,No,0.14678196913708455,Low risk
5774-XZTQC,Month-to-month,7,20.45,No internet service,No internet service,0.14643300530933048,Low risk
4332-MUOEZ,One year,20,94.3,Yes,Yes,0.14642793273315943,Low risk
7619-ODSGN,Month-to-month,24,54.75,No,Yes,0.14641537734339846,Low risk
9972-VAFJJ,One year,53,94.0,Yes,No,0.14632017971948982,Low risk
6906-MPARY,One year,40,89.6,Yes,No,0.14616580361768197,Low risk
3724-UCSHY,Month-to-month,6,19.55,No internet service,No internet service,0.14602719521091437,Low risk
3863-IUBJR,One year,12,53.65,No,No,0.14596288951618808,Low risk
9146-JRIOX,Month-to-month,14,25.55,No internet service,No internet service,0.14594348035323776,Low risk
2599-CZABP,One year,14,44.6,No,No,0.14586039897568992,Low risk
1009-IRMNA,Month-to-month,7,20.0,No internet service,No internet service,0.1457167118259837,Low risk
9367-TCUYN,Month-to-month,12,20.1,No internet service,No internet service,0.1456711265748403,Low risk
9929-PLVPA,Month-to-month,4,20.4,No internet service,No internet service,0.14565930974086552,Low risk
0997-YTLNY,Month-to-month,19,48.8,Yes,No,0.14556028337153276,Low risk
1121-QSIVB,One year,44,77.55,No,No,0.14548573585824917,Low risk
8044-BGWPI,Month-to-month,12,21.15,No internet service,No internet service,0.14544439125822234,Low risk
5732-IKGQH,One year,52,104.45,Yes,Yes,0.14536168024927595,Low risk
8561-NMTBD,One year,67,112.35,Yes,No,0.14530707706939353,Low risk
6198-PNNSZ,One year,56,109.8,No,Yes,0.14525519508068527,Low risk
2233-TXSIU,One year,17,44.45,No,Yes,0.14511429819499938,Low risk
9831-BPFRI,One year,39,89.55,Yes,No,0.14510392656472568,Low risk
0931-MHTEM,One year,54,100.05,No,Yes,0.14493649917758514,Low risk
3750-RNQKR,Month-to-month,12,19.45,No internet service,No internet service,0.14456722133896957,Low risk
4450-MDZFX,Month-to-month,60,74.35,No,No,0.14451624767404514,Low risk
7078-NVFAM,Month-to-month,32,35.15,No,Yes,0.1444984945229683,Low risk
1563-IWQEX,Month-to-month,12,19.7,No internet service,No internet service,0.14441847753077686,Low risk
8942-DBMHZ,Month-to-month,12,20.45,No internet service,No internet service,0.14409800723276106,Low risk
5440-VHLUL,One year,69,105.2,Yes,No,0.1439844890514708,Low risk
4860-YZGZM,Month-to-month,10,20.0,No internet service,No internet service,0.14379087547604932,Low risk
4776-XSKYQ,One year,12,30.25,Yes,No,0.14357364679834,Low risk
0594-UFTUL,Month-to-month,13,19.85,No internet service,No internet service,0.1433533591870331,Low risk
4274-DRSQT,One year,66,88.9,No,No,0.14322090150375336,Low risk
5555-RNPGT,Month-to-month,10,24.8,No internet service,No internet service,0.14319989815151163,Low risk
4184-VODJZ,One year,63,91.35,No,No,0.1430277683420555,Low risk
6092-QZVPP,Month-to-month,36,79.2,Yes,Yes,0.1428056819948741,Low risk
7094-MSZAO,Month-to-month,10,20.05,No internet service,No internet service,0.1427040447547566,Low risk
2294-DMMUS,Month-to-month,62,70.45,No,No,0.14244559638848991,Low risk
4732-RRJZC,Month-to-month,7,20.25,No internet service,No internet service,0.14203287557602776,Low risk
9495-REDIY,One year,25,40.65,No,Yes,0.1419864074086333,Low risk
1179-INLAT,One year,3,19.45,No internet service,No internet service,0.14161545243466164,Low risk
8944-AILEF,Month-to-month,15,19.45,No internet service,No internet service,0.14154123204769412,Low risk
1229-RCALF,One year,64,115.0,Yes,Yes,0.14138061907726993,Low risk
5168-MQQCA,One year,72,108.5,Yes,No,0.14116431791446285,Low risk
9092-GDZKO,Month-to-month,22,24.85,No internet service,No internet service,0.14097981379445929,Low risk
3999-WRNGR,Month-to-month,60,49.75,No,No,0.14050584296071375,Low risk
2717-HVIZY,Month-to-month,8,20.05,No internet service,No internet service,0.14040115440910547,Low risk
4694-PHWFW,Month-to-month,8,19.95,No internet service,No internet service,0.1403598624166514,Low risk
5081-NWSUP,One year,10,64.9,Yes,No,0.14018160249152406,Low risk
6008-NAIXK,One year,54,55.45,No,No,0.1400936242264826,Low risk
4868-AADLV,One year,66,116.25,Yes,Yes,0.1400794961549295,Low risk
2908-ZTPNF,Month-to-month,36,34.85,Yes,No,0.13999957987948872,Low risk
6778-EICRF,One year,24,74.8,No,Yes,0.13988182441285668,Low risk
0257-KXZGU,Month-to-month,32,62.45,No,No,0.1397441265716929,Low risk
0678-RLHVP,Two year,53,105.55,No,No,0.13973390639351868,Low risk
0655-YDGFJ,Month-to-month,29,48.95,No,No,0.13955974857902834,Low risk
9770-KXGQU,One year,53,98.6,No,Yes,0.13953745767539721,Low risk
0516-QREYC,Month-to-month,24,20.3,No internet service,No internet service,0.1394685794070201,Low risk
5396-IZEPB,Month-to-month,9,19.7,No internet service,No internet service,0.13944016215548702,Low risk
0479-HMSWA,Two year,26,105.45,Yes,No,0.13935898723983495,Low risk
1768-HNVGJ,Month-to-month,45,70.05,Yes,Yes,0.1393025712844947,Low risk
0787-LHDYT,Month-to-month,16,20.6,No internet service,No internet service,0.1391688699759694,Low risk
0824-VWDPO,One year,45,96.75,No,Yes,0.1389076342672196,Low risk
7845-URHJN,Month-to-month,8,20.15,No internet service,No internet service,0.13878446618681015,Low risk
0487-RPVUM,Month-to-month,61,99.4,Yes,Yes,0.1386232669360346,Low risk
6333-YDVLT,One year,65,110.0,Yes,Yes,0.1385312414735575,Low risk
3468-DRVQJ,One year,10,70.3,No,Yes,0.13831019152394175,Low risk
1850-AKQEP,Month-to-month,8,20.35,No internet service,No internet service,0.1382032833491487,Low risk
6574-MCOEH,One year,33,79.15,Yes,No,0.13810925971723112,Low risk
6302-JGYRJ,One year,31,79.45,Yes,No,0.1380587705279733,Low risk
6303-KFWSL,One year,29,55.25,No,No,0.13795396142325148,Low risk
9837-FWLCH,Month-to-month,12,19.2,No internet service,No internet service,0.13778466331637132,Low risk
3391-JSQEW,Month-to-month,40,50.15,No,No,0.13776177522728886,Low risk
5756-JYOJT,One year,11,64.9,Yes,No,0.1377531102962759,Low risk
3086-RUCRN,Month-to-month,66,103.1,Yes,Yes,0.1377283519702807,Low risk
0292-WEGCH,Month-to-month,54,86.2,Yes,No,0.13758506225370137,Low risk
8894-JVDCV,One year,62,115.05,Yes,Yes,0.13755851530928576,Low risk
9086-YJYXS,One year,34,77.2,No,No,0.1374437134606644,Low risk
8634-CILSZ,One year,69,104.7,Yes,No,0.13720405587144796,Low risk
3039-MJSLN,Month-to-month,3,20.2,No internet service,No internet service,0.13676644210794217,Low risk
5312-IRCFR,One year,64,92.85,No,No,0.13664521584539954,Low risk
2294-SALNE,One year,23,86.8,Yes,No,0.13658564077784408,Low risk
5985-TBABQ,One year,32,74.75,No,Yes,0.13652621008011043,Low risk
2739-CCZMB,Month-to-month,5,20.35,No internet service,No internet service,0.1362904696238093,Low risk
2791-SFVEW,Month-to-month,9,20.15,No internet service,No internet service,0.13625852862468285,Low risk
1134-YWTYF,Month-to-month,27,53.8,Yes,No,0.13593034365730494,Low risk
1389-WNUIB,One year,20,76.0,No,Yes,0.1358335624036067,Low risk
8017-UVSZU,Month-to-month,40,56.6,No,No,0.13570355466061776,Low risk
0447-BEMNG,Month-to-month,48,45.3,No,Yes,0.13567844450705074,Low risk
6137-MFAJN,Month-to-month,48,44.8,No,Yes,0.13520636082964696,Low risk
0233-FTHAV,One year,60,79.2,No,No,0.13516335845812188,Low risk
2851-STERV,One year,35,73.0,Yes,No,0.13514222096016754,Low risk
4182-BGSIQ,Month-to-month,10,19.8,No internet service,No internet service,0.13502470342645786,Low risk
5996-NRVXR,One year,40,98.15,Yes,Yes,0.13479137521840864,Low risk
8878-RYUKI,Month-to-month,52,59.45,No,No,0.13475108725018892,Low risk
1116-DXXDF,Two year,39,100.45,No,Yes,0.13474901174104098,Low risk
4353-HYOJD,Month-to-month,27,49.85,No,No,0.13472718330834424,Low risk
6296-DDOOR,One year,19,58.2,No,No,0.13469485085287672,Low risk
0851-DFJKB,Month-to-month,15,58.95,Yes,Yes,0.13460485482896697,Low risk
8563-IIOXK,One year,7,49.75,No,Yes,0.13460178269161466,Low risk
0380-ZCSBI,Month-to-month,10,20.0,No internet service,No internet service,0.13441149495286878,Low risk
5202-IVJNU,Month-to-month,39,30.1,No,No,0.1342729410914013,Low risk
1208-DNHLN,One year,23,48.35,No,No,0.13422258033550746,Low risk
7080-TNUWP,One year,70,95.0,No,No,0.13420864183030415,Low risk
2428-ZMCTB,Month-to-month,10,19.75,No internet service,No internet service,0.13404000340153444,Low risk
9786-IJYDL,Two year,35,113.2,Yes,Yes,0.13385932569523656,Low risk
7777-UNYHB,Month-to-month,12,20.1,No internet service,No internet service,0.1338380426511904,Low risk
9101-BWFSS,One year,50,108.55,Yes,Yes,0.13367779427507828,Low risk
5533-RJFTJ,Month-to-month,49,30.2,No,No,0.13362474914092182,Low risk
7674-YTAFD,One year,33,79.95,Yes,No,0.13358259407666526,Low risk
4011-ARPHK,Month-to-month,27,50.35,No,Yes,0.13343998411634792,Low risk
8947-YRTDV,One year,32,94.8,No,Yes,0.13314999779084424,Low risk
9554-DFKIC,Month-to-month,30,54.45,No,Yes,0.13293013116744545,Low risk
2896-TBNBE,One year,40,80.8,No,No,0.1323915173263705,Low risk
8735-NBLWT,Month-to-month,9,20.4,No internet service,No internet service,0.13215845922158118,Low risk
7727-SHVZV,Month-to-month,9,19.5,No internet service,No internet service,0.13177654306698383,Low risk
6840-RESVB,One year,24,84.8,Yes,Yes,0.131487810976341,Low risk
1625-JAIIY,One year,68,83.0,No,No,0.130939703927843,Low risk
1346-PJWTK,Month-to-month,61,94.15,Yes,No,0.13093275251474504,Low risk
7868-BGSZA,One year,43,80.2,No,Yes,0.1309220490046844,Low risk
6465-GSRCL,One year,67,106.6,Yes,No,0.13086290485450217,Low risk
3061-BCKYI,Month-to-month,14,19.9,No internet service,No internet service,0.13063601557836257,Low risk
5566-SOEZD,One year,27,80.65,No,Yes,0.13058051685528108,Low risk
1447-PJGGA,Two year,57,95.25,No,No,0.13039903002381414,Low risk
4282-MSACW,One year,68,117.2,Yes,Yes,0.1302801289705234,Low risk
3865-YIOTT,One year,72,106.1,No,Yes,0.13026553762848558,Low risk
1265-XTECC,One year,68,96.55,No,Yes,0.130236290707542,Low risk
0156-FVPTA,Month-to-month,22,54.2,Yes,Yes,0.1301077245268639,Low risk
3714-XPXBW,Month-to-month,37,78.9,Yes,Yes,0.12996124937168055,Low risk
3256-EZDBI,Month-to-month,51,29.45,No,No,0.12994756834558022,Low risk
1925-LFCZZ,One year,55,50.05,No,No,0.1298983078868824,Low risk
0345-XMMUG,Two year,46,108.9,Yes,No,0.12979989338551878,Low risk
4002-BQWPQ,Month-to-month,25,81.75,Yes,Yes,0.12950138062545233,Low risk
5989-OMNJE,One year,24,57.6,No,Yes,0.1294030086265456,Low risk
5730-RIITO,Month-to-month,43,33.45,No,Yes,0.1293936320816565,Low risk
4726-DLWQN,Month-to-month,50,70.35,No,Yes,0.12935394302844203,Low risk
5921-NGYRH,Month-to-month,64,73.55,No,Yes,0.1293498222181783,Low risk
6933-FHBZC,One year,26,56.05,No,No,0.12932946492686734,Low risk
6655-LHBYW,One year,50,114.35,Yes,Yes,0.1292556260919916,Low risk
9060-HJJRW,One year,51,56.4,No,No,0.1291490034389494,Low risk
0347-UBKUZ,Month-to-month,15,19.9,No internet service,No internet service,0.12892746480298337,Low risk
9746-MDMBK,One year,47,113.45,Yes,Yes,0.128796161931328,Low risk
8929-KSWIH,Two year,25,99.3,Yes,No,0.12852096977093952,Low risk
4628-CTTLA,Month-to-month,57,39.3,No,No,0.1283245237243858,Low risk
7356-AYNJP,One year,4,23.9,No internet service,No internet service,0.12824380157790985,Low risk
6322-PJJDJ,Two year,49,94.8,No,No,0.1282435827106306,Low risk
5832-TRLPB,One year,29,75.35,Yes,No,0.12819051201056864,Low risk
3537-RYBHH,Month-to-month,47,67.45,No,Yes,0.12814387059798563,Low risk
4531-AUZNK,One year,51,95.15,Yes,Yes,0.12801569564430584,Low risk
4020-KIUDI,Month-to-month,6,19.85,No internet service,No internet service,0.1280009751223438,Low risk
4830-FAXFM,Month-to-month,19,24.1,No internet service,No internet service,0.12796423551435743,Low risk
9494-BDNNC,One year,66,95.3,No,No,0.12784850640785478,Low risk
4713-ZBURT,Two year,45,99.7,No,No,0.12780611925071128,Low risk
2796-UUZZO,Month-to-month,63,80.3,No,No,0.1277256889289234,Low risk
4418-LZMSV,Month-to-month,13,61.8,Yes,No,0.12771974624413435,Low risk
3623-FQBOX,Month-to-month,21,19.95,No internet service,No internet service,0.1276648978256696,Low risk
6040-CGACY,Month-to-month,15,19.6,No internet service,No internet service,0.12752068779747952,Low risk
1679-JRFBR,One year,70,108.15,No,Yes,0.12731599752338643,Low risk
5837-LXSDN,One year,21,58.85,No,No,0.12710179501435623,Low risk
6738-ISCBM,One year,44,54.0,No,Yes,0.12676059871388734,Low risk
9867-NNXLC,Month-to-month,22,20.05,No internet service,No internet service,0.12675228983036557,Low risk
1202-KKGFU,Month-to-month,12,54.2,Yes,Yes,0.12645176066229658,Low risk
4903-CNOZC,One year,29,70.9,No,No,0.1262833894939843,Low risk
9575-IWCAZ,One year,6,25.1,No internet service,No internet service,0.1260739807017336,Low risk
9504-DSHWM,Month-to-month,20,59.2,Yes,Yes,0.12603279334128806,Low risk
0076-LVEPS,Month-to-month,29,45.0,Yes,Yes,0.12587399427964327,Low risk
6804-GDMOI,Two year,61,106.6,Yes,No,0.12581036909190202,Low risk
6035-RIIOM,Two year,54,97.2,No,No,0.12572758471518744,Low risk
7820-ZYGNY,One year,63,90.45,No,No,0.12568029694941577,Low risk
6368-NWMCE,Month-to-month,38,68.15,Yes,No,0.1255067656093221,Low risk
3038-PQIUY,Month-to-month,38,66.15,No,Yes,0.12545319073425457,Low risk
6900-RBKER,Two year,52,89.45,No,No,0.12539395970903325,Low risk
0725-CXOTM,One year,36,89.65,Yes,Yes,0.12531162428648063,Low risk
0080-EMYVY,One year,14,51.45,No,No,0.12528575019899693,Low risk
8474-UMLNT,Month-to-month,13,67.8,Yes,Yes,0.12526089333563592,Low risk
2558-BUOZZ,One year,47,94.8,No,Yes,0.1252096466627892,Low risk
4816-OKWNX,One year,50,103.4,Yes,No,0.1251754440776443,Low risk
8138-EALND,Month-to-month,15,19.75,No internet service,No internet service,0.12503037232367598,Low risk
1163-ONYEY,Month-to-month,41,74.55,No,Yes,0.12502640951949637,Low risk
9591-YVTEB,Month-to-month,55,44.85,No,Yes,0.1248367758096284,Low risk
7964-ZRKKG,One year,67,88.4,No,No,0.12463496968003702,Low risk
9256-JTBNZ,Month-to-month,11,20.3,No internet service,No internet service,0.12458533688385032,Low risk
7641-TQFHN,Two year,39,100.55,Yes,No,0.12441790628344453,Low risk
7531-GQHME,Month-to-month,12,20.05,No internet service,No internet service,0.1243324461240158,Low risk
7812-FZHPE,Month-to-month,17,24.1,No internet service,No internet service,0.12421485670859343,Low risk
4654-GGUII,One year,18,40.2,Yes,Yes,0.1241411660695803,Low risk
8865-TNMNX,One year,10,49.55,No,No,0.12377859933684372,Low risk
4079-VTGLK,Two year,30,74.85,No,No,0.12370533628826433,Low risk
5084-OOVCJ,Month-to-month,17,55.35,Yes,Yes,0.12347164313142292,Low risk
8904-OPDCK,Month-to-month,54,24.95,No,No,0.12346369322904556,Low risk
8268-YDIXR,One year,56,93.15,No,Yes,0.12342029367890203,Low risk
4765-OXPPD,Month-to-month,9,65.0,Yes,Yes,0.12329968688985503,Low risk
0193-ESZXP,One year,58,105.5,Yes,Yes,0.12327926340740221,Low risk
8199-ZLLSA,One year,67,118.35,Yes,Yes,0.12325662392391105,Low risk
5688-KZTSN,Month-to-month,15,20.0,No internet service,No internet service,0.12291400261519111,Low risk
5149-CUZUJ,One year,28,92.9,Yes,No,0.12280510579691103,Low risk
0699-NDKJM,Month-to-month,57,58.75,No,Yes,0.12279470725873622,Low risk
6103-LIANB,Two year,59,99.5,No,No,0.12267219935440611,Low risk
5539-HIVAK,Month-to-month,28,25.7,No internet service,No internet service,0.12266220328770028,Low risk
3253-HKOKL,One year,52,100.3,No,Yes,0.12243166246398299,Low risk
1045-LTCYT,Month-to-month,8,21.05,No internet service,No internet service,0.1223724773935579,Low risk
6794-HKIAJ,Month-to-month,62,90.7,No,Yes,0.12236168115495542,Low risk
4132-POCZS,Month-to-month,52,39.9,No,Yes,0.1222226966039275,Low risk
2805-EDJPQ,One year,56,99.75,Yes,No,0.12176328596461594,Low risk
4054-CUMIA,Month-to-month,18,20.25,No internet service,No internet service,0.12127424884530111,Low risk
0308-GIQJT,One year,71,105.75,Yes,No,0.12126931448698178,Low risk
4250-ZBWLV,One year,68,108.45,Yes,No,0.12093563592515735,Low risk
4355-CVPVS,One year,56,88.9,No,No,0.12086669453933177,Low risk
6036-TTFYU,Month-to-month,16,19.6,No internet service,No internet service,0.12085977160732486,Low risk
6286-ZHAOK,Month-to-month,20,25.55,No internet service,No internet service,0.12076617686105874,Low risk
0795-GMVQO,One year,67,109.9,No,Yes,0.12069617543037164,Low risk
5161-XEUVX,Two year,37,94.3,Yes,No,0.12068155531352964,Low risk
9039-RBEEE,Month-to-month,39,48.95,Yes,Yes,0.1206261413318292,Low risk
2019-HDCZY,Two year,63,102.6,No,No,0.12045389064028915,Low risk
4075-JFPGR,One year,51,93.5,No,Yes,0.12032027960230463,Low risk
7228-PAQPD,One year,14,59.1,Yes,No,0.12029126203504893,Low risk
5223-UZAVK,One year,64,100.3,No,Yes,0.12018651235921661,Low risk
8591-NXRCV,Month-to-month,41,74.65,Yes,Yes,0.12018418861271085,Low risk
0815-MFZGM,Two year,42,99.0,Yes,No,0.12016577670587451,Low risk
